respondent_id,frame,wave,survey_month,state,open_response_text,cleaned_text,theme
R01875,household,2,February 2024,CO,"I feel burned out every week trying to cover shifts and still be a present parent. My split shift schedule never aligns with the center's hours, so coverage falls apart. I water down meals for the kids when food runs low after rent and child care.",i feel burned out every week trying cover shifts still present parent my split shift schedule never aligns center s hours so coverage falls apart i water down meals kids when food runs low after rent child care,STRESS_BURNOUT
R01876,household,2,February 2024,MA,"My split shift schedule never aligns with the center's hours, so coverage falls apart.",my split shift schedule never aligns center s hours so coverage falls apart,EMPLOYMENT_DISRUPTION
R01876,household,2,February 2024,MA,"My split shift schedule never aligns with the center's hours, so coverage falls apart.",my split shift schedule never aligns center s hours so coverage falls apart,SCHEDULING_CONSTRAINTS
R01877,household,1,January 2024,NC,"My hours were cut after too many schedule changes driven by childcare gaps. My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute. Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve.",my hours were cut after too many schedule changes driven childcare gaps my partner i exhausted constantly anxious about childcare collapsing last minute coordinating schedules my partner provider weekly puzzle rarely solve,SCHEDULING_CONSTRAINTS
R01877,household,1,January 2024,NC,"My hours were cut after too many schedule changes driven by childcare gaps. My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute. Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve.",my hours were cut after too many schedule changes driven childcare gaps my partner i exhausted constantly anxious about childcare collapsing last minute coordinating schedules my partner provider weekly puzzle rarely solve,STRESS_BURNOUT
R01878,household,3,March 2024,CA,Food insecurity is creeping back—we rely on the pantry between paychecks.,food insecurity creeping back rely pantry between paychecks,FOOD_INSECURITY
R01879,household,2,February 2024,MI,We were told staffing shortages limit the program to part-week care. Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve.,were told staffing shortages limit program part week care coordinating schedules my partner provider weekly puzzle rarely solve,SCHEDULING_CONSTRAINTS
R01880,provider,1,January 2024,NC,"Open positions stay vacant, forcing us to cap enrollment and reduce hours. Keeping care affordable while paying staff fairly is nearly impossible.",open positions stay vacant forcing us cap enrollment reduce hours keeping care affordable while paying staff fairly nearly impossible,AFFORDABILITY
R01881,provider,1,January 2024,MI,Keeping care affordable while paying staff fairly is nearly impossible. Managing constant schedule changes with too few people is crushing my mental health. I am juggling second jobs because enrollment swings disrupt my own employment stability.,keeping care affordable while paying staff fairly nearly impossible managing constant schedule changes too few people crushing my mental health i am juggling second jobs because enrollment swings disrupt my own employment stability,AFFORDABILITY
R01881,provider,1,January 2024,MI,Keeping care affordable while paying staff fairly is nearly impossible. Managing constant schedule changes with too few people is crushing my mental health. I am juggling second jobs because enrollment swings disrupt my own employment stability.,keeping care affordable while paying staff fairly nearly impossible managing constant schedule changes too few people crushing my mental health i am juggling second jobs because enrollment swings disrupt my own employment stability,EMPLOYMENT_DISRUPTION
R01881,provider,1,January 2024,MI,Keeping care affordable while paying staff fairly is nearly impossible. Managing constant schedule changes with too few people is crushing my mental health. I am juggling second jobs because enrollment swings disrupt my own employment stability.,keeping care affordable while paying staff fairly nearly impossible managing constant schedule changes too few people crushing my mental health i am juggling second jobs because enrollment swings disrupt my own employment stability,SCHEDULING_CONSTRAINTS
R01881,provider,1,January 2024,MI,Keeping care affordable while paying staff fairly is nearly impossible. Managing constant schedule changes with too few people is crushing my mental health. I am juggling second jobs because enrollment swings disrupt my own employment stability.,keeping care affordable while paying staff fairly nearly impossible managing constant schedule changes too few people crushing my mental health i am juggling second jobs because enrollment swings disrupt my own employment stability,STRESS_BURNOUT
R01882,household,2,February 2024,IL,"My split shift schedule never aligns with the center's hours, so coverage falls apart.",my split shift schedule never aligns center s hours so coverage falls apart,EMPLOYMENT_DISRUPTION
R01882,household,2,February 2024,IL,"My split shift schedule never aligns with the center's hours, so coverage falls apart.",my split shift schedule never aligns center s hours so coverage falls apart,SCHEDULING_CONSTRAINTS
R01883,household,1,January 2024,AL,"Finding after-school care is a battle every semester, and options keep shrinking. Food insecurity is creeping back—we rely on the pantry between paychecks. We cannot afford reliable care when costs rise faster than wages.",finding after school care battle every semester options keep shrinking food insecurity creeping back rely pantry between paychecks cannot afford reliable care when costs rise faster than wages,AFFORDABILITY
R01883,household,1,January 2024,AL,"Finding after-school care is a battle every semester, and options keep shrinking. Food insecurity is creeping back—we rely on the pantry between paychecks. We cannot afford reliable care when costs rise faster than wages.",finding after school care battle every semester options keep shrinking food insecurity creeping back rely pantry between paychecks cannot afford reliable care when costs rise faster than wages,CHILDCARE_ACCESS
R01883,household,1,January 2024,AL,"Finding after-school care is a battle every semester, and options keep shrinking. Food insecurity is creeping back—we rely on the pantry between paychecks. We cannot afford reliable care when costs rise faster than wages.",finding after school care battle every semester options keep shrinking food insecurity creeping back rely pantry between paychecks cannot afford reliable care when costs rise faster than wages,FOOD_INSECURITY
R01884,household,3,March 2024,CO,"My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute. Finding after-school care is a battle every semester, and options keep shrinking.",my partner i exhausted constantly anxious about childcare collapsing last minute finding after school care battle every semester options keep shrinking,CHILDCARE_ACCESS
R01884,household,3,March 2024,CO,"My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute. Finding after-school care is a battle every semester, and options keep shrinking.",my partner i exhausted constantly anxious about childcare collapsing last minute finding after school care battle every semester options keep shrinking,STRESS_BURNOUT
R01885,household,3,March 2024,TX,"We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience.",stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience,AFFORDABILITY
R01885,household,3,March 2024,TX,"We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience.",stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience,CHILDCARE_ACCESS
R01885,household,3,March 2024,TX,"We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience.",stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience,EMPLOYMENT_DISRUPTION
R01885,household,3,March 2024,TX,"We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience.",stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience,FOOD_INSECURITY
R01886,household,2,February 2024,MA,We stretch groceries and sometimes skip meals so tuition can stay current. Tuition and fees are too expensive; every increase means cutting groceries.,stretch groceries sometimes skip meals so tuition can stay current tuition fees too expensive every increase means cutting groceries,AFFORDABILITY
R01886,household,2,February 2024,MA,We stretch groceries and sometimes skip meals so tuition can stay current. Tuition and fees are too expensive; every increase means cutting groceries.,stretch groceries sometimes skip meals so tuition can stay current tuition fees too expensive every increase means cutting groceries,FOOD_INSECURITY
R01888,household,1,January 2024,FL,"Our center says classrooms merge because of staff shortages, leaving fewer hours. My split shift schedule never aligns with the center's hours, so coverage falls apart. No slots open when my shifts change, so reliable childcare access feels impossible.",our center says classrooms merge because staff shortages leaving fewer hours my split shift schedule never aligns center s hours so coverage falls apart no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R01888,household,1,January 2024,FL,"Our center says classrooms merge because of staff shortages, leaving fewer hours. My split shift schedule never aligns with the center's hours, so coverage falls apart. No slots open when my shifts change, so reliable childcare access feels impossible.",our center says classrooms merge because staff shortages leaving fewer hours my split shift schedule never aligns center s hours so coverage falls apart no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R01888,household,1,January 2024,FL,"Our center says classrooms merge because of staff shortages, leaving fewer hours. My split shift schedule never aligns with the center's hours, so coverage falls apart. No slots open when my shifts change, so reliable childcare access feels impossible.",our center says classrooms merge because staff shortages leaving fewer hours my split shift schedule never aligns center s hours so coverage falls apart no slots open when my shifts change so reliable childcare access feels impossible,SCHEDULING_CONSTRAINTS
R01890,provider,1,January 2024,WA,"Our center closed classrooms temporarily, so neighborhood access evaporated. I am overwhelmed balancing paperwork, families, and the classroom without relief.",our center closed classrooms temporarily so neighborhood access evaporated i am overwhelmed balancing paperwork families classroom without relief,CHILDCARE_ACCESS
R01890,provider,1,January 2024,WA,"Our center closed classrooms temporarily, so neighborhood access evaporated. I am overwhelmed balancing paperwork, families, and the classroom without relief.",our center closed classrooms temporarily so neighborhood access evaporated i am overwhelmed balancing paperwork families classroom without relief,STRESS_BURNOUT
R01891,household,3,March 2024,CO,Food insecurity is creeping back—we rely on the pantry between paychecks. Employment keeps getting disrupted when I have to leave early for pickups. We have been on a childcare waitlist for months after our center closed.,food insecurity creeping back rely pantry between paychecks employment keeps getting disrupted when i have leave early pickups have been childcare waitlist months after our center closed,CHILDCARE_ACCESS
R01891,household,3,March 2024,CO,Food insecurity is creeping back—we rely on the pantry between paychecks. Employment keeps getting disrupted when I have to leave early for pickups. We have been on a childcare waitlist for months after our center closed.,food insecurity creeping back rely pantry between paychecks employment keeps getting disrupted when i have leave early pickups have been childcare waitlist months after our center closed,EMPLOYMENT_DISRUPTION
R01891,household,3,March 2024,CO,Food insecurity is creeping back—we rely on the pantry between paychecks. Employment keeps getting disrupted when I have to leave early for pickups. We have been on a childcare waitlist for months after our center closed.,food insecurity creeping back rely pantry between paychecks employment keeps getting disrupted when i have leave early pickups have been childcare waitlist months after our center closed,FOOD_INSECURITY
R01892,provider,3,March 2024,AZ,"Families need nights and weekend coverage, but we cannot stretch schedules without burning out staff.",families need nights weekend coverage but cannot stretch schedules without burning out staff,SCHEDULING_CONSTRAINTS
R01893,household,1,January 2024,AL,Tuition and fees are too expensive; every increase means cutting groceries.,tuition fees too expensive every increase means cutting groceries,AFFORDABILITY
R01893,household,1,January 2024,AL,Tuition and fees are too expensive; every increase means cutting groceries.,tuition fees too expensive every increase means cutting groceries,FOOD_INSECURITY
R01894,household,2,February 2024,MI,"I water down meals for the kids when food runs low after rent and child care. Our center says classrooms merge because of staff shortages, leaving fewer hours. I feel burned out every week trying to cover shifts and still be a present parent.",i water down meals kids when food runs low after rent child care our center says classrooms merge because staff shortages leaving fewer hours i feel burned out every week trying cover shifts still present parent,EMPLOYMENT_DISRUPTION
R01894,household,2,February 2024,MI,"I water down meals for the kids when food runs low after rent and child care. Our center says classrooms merge because of staff shortages, leaving fewer hours. I feel burned out every week trying to cover shifts and still be a present parent.",i water down meals kids when food runs low after rent child care our center says classrooms merge because staff shortages leaving fewer hours i feel burned out every week trying cover shifts still present parent,STRESS_BURNOUT
R01895,household,1,January 2024,IL,"Employment keeps getting disrupted when I have to leave early for pickups. No slots open when my shifts change, so reliable childcare access feels impossible.",employment keeps getting disrupted when i have leave early pickups no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R01895,household,1,January 2024,IL,"Employment keeps getting disrupted when I have to leave early for pickups. No slots open when my shifts change, so reliable childcare access feels impossible.",employment keeps getting disrupted when i have leave early pickups no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R01896,provider,3,March 2024,CT,"I see children coming in hungry, and our program scrambles to cover snacks. Open positions stay vacant, forcing us to cap enrollment and reduce hours. Families need nights and weekend coverage, but we cannot stretch schedules without burning out staff.",i see children coming hungry our program scrambles cover snacks open positions stay vacant forcing us cap enrollment reduce hours families need nights weekend coverage but cannot stretch schedules without burning out staff,SCHEDULING_CONSTRAINTS
R01897,household,3,March 2024,NC,Tuition and fees are too expensive; every increase means cutting groceries. My hours were cut after too many schedule changes driven by childcare gaps.,tuition fees too expensive every increase means cutting groceries my hours were cut after too many schedule changes driven childcare gaps,AFFORDABILITY
R01897,household,3,March 2024,NC,Tuition and fees are too expensive; every increase means cutting groceries. My hours were cut after too many schedule changes driven by childcare gaps.,tuition fees too expensive every increase means cutting groceries my hours were cut after too many schedule changes driven childcare gaps,FOOD_INSECURITY
R01897,household,3,March 2024,NC,Tuition and fees are too expensive; every increase means cutting groceries. My hours were cut after too many schedule changes driven by childcare gaps.,tuition fees too expensive every increase means cutting groceries my hours were cut after too many schedule changes driven childcare gaps,SCHEDULING_CONSTRAINTS
R01899,provider,2,February 2024,CT,"Open positions stay vacant, forcing us to cap enrollment and reduce hours. Keeping care affordable while paying staff fairly is nearly impossible. Scheduling constraints force us to close early when multiple people call out.",open positions stay vacant forcing us cap enrollment reduce hours keeping care affordable while paying staff fairly nearly impossible scheduling constraints force us close early when multiple people call out,AFFORDABILITY
R01900,household,2,February 2024,NJ,Employment keeps getting disrupted when I have to leave early for pickups. We have been on a childcare waitlist for months after our center closed. The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping.,employment keeps getting disrupted when i have leave early pickups have been childcare waitlist months after our center closed stress juggling work caregiving overwhelming my mental health keeps slipping,CHILDCARE_ACCESS
R01900,household,2,February 2024,NJ,Employment keeps getting disrupted when I have to leave early for pickups. We have been on a childcare waitlist for months after our center closed. The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping.,employment keeps getting disrupted when i have leave early pickups have been childcare waitlist months after our center closed stress juggling work caregiving overwhelming my mental health keeps slipping,EMPLOYMENT_DISRUPTION
R01900,household,2,February 2024,NJ,Employment keeps getting disrupted when I have to leave early for pickups. We have been on a childcare waitlist for months after our center closed. The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping.,employment keeps getting disrupted when i have leave early pickups have been childcare waitlist months after our center closed stress juggling work caregiving overwhelming my mental health keeps slipping,STRESS_BURNOUT
R01901,provider,1,January 2024,NC,Keeping care affordable while paying staff fairly is nearly impossible.,keeping care affordable while paying staff fairly nearly impossible,AFFORDABILITY
R01902,provider,1,January 2024,MA,Operating costs skyrocket but families cannot absorb more tuition. I field calls daily from parents desperate for openings we just do not have.,operating costs skyrocket but families cannot absorb more tuition i field calls daily parents desperate openings just do not have,AFFORDABILITY
R01903,provider,1,January 2024,FL,"No substitutes are available, so I cover multiple classrooms daily. Families tell me they face food insecurity, and we set up snack pantries in the classroom.",no substitutes available so i cover multiple classrooms daily families tell me they face food insecurity set up snack pantries classroom,FOOD_INSECURITY
R01903,provider,1,January 2024,FL,"No substitutes are available, so I cover multiple classrooms daily. Families tell me they face food insecurity, and we set up snack pantries in the classroom.",no substitutes available so i cover multiple classrooms daily families tell me they face food insecurity set up snack pantries classroom,PROVIDER_STAFF_SHORTAGE
R01904,household,2,February 2024,OH,"My hours were cut after too many schedule changes driven by childcare gaps. Childcare remains unaffordable, forcing us to take turns missing work.",my hours were cut after too many schedule changes driven childcare gaps childcare remains unaffordable forcing us take turns missing work,AFFORDABILITY
R01904,household,2,February 2024,OH,"My hours were cut after too many schedule changes driven by childcare gaps. Childcare remains unaffordable, forcing us to take turns missing work.",my hours were cut after too many schedule changes driven childcare gaps childcare remains unaffordable forcing us take turns missing work,SCHEDULING_CONSTRAINTS
R01905,provider,3,March 2024,GA,I field calls daily from parents desperate for openings we just do not have. I am juggling second jobs because enrollment swings disrupt my own employment stability.,i field calls daily parents desperate openings just do not have i am juggling second jobs because enrollment swings disrupt my own employment stability,EMPLOYMENT_DISRUPTION
R01906,household,1,January 2024,TX,"Childcare remains unaffordable, forcing us to take turns missing work.",childcare remains unaffordable forcing us take turns missing work,AFFORDABILITY
R01907,provider,2,February 2024,NC,"I am overwhelmed balancing paperwork, families, and the classroom without relief.",i am overwhelmed balancing paperwork families classroom without relief,STRESS_BURNOUT
R01909,household,2,February 2024,OH,We stretch groceries and sometimes skip meals so tuition can stay current.,stretch groceries sometimes skip meals so tuition can stay current,AFFORDABILITY
R01909,household,2,February 2024,OH,We stretch groceries and sometimes skip meals so tuition can stay current.,stretch groceries sometimes skip meals so tuition can stay current,FOOD_INSECURITY
R01910,household,3,March 2024,CA,We cannot afford reliable care when costs rise faster than wages. Short staffing means inconsistent caregivers and unpredictable schedules for us. My hours were cut after too many schedule changes driven by childcare gaps.,cannot afford reliable care when costs rise faster than wages short staffing means inconsistent caregivers unpredictable schedules us my hours were cut after too many schedule changes driven childcare gaps,AFFORDABILITY
R01910,household,3,March 2024,CA,We cannot afford reliable care when costs rise faster than wages. Short staffing means inconsistent caregivers and unpredictable schedules for us. My hours were cut after too many schedule changes driven by childcare gaps.,cannot afford reliable care when costs rise faster than wages short staffing means inconsistent caregivers unpredictable schedules us my hours were cut after too many schedule changes driven childcare gaps,SCHEDULING_CONSTRAINTS
R01911,provider,1,January 2024,NJ,"I am overwhelmed balancing paperwork, families, and the classroom without relief.",i am overwhelmed balancing paperwork families classroom without relief,STRESS_BURNOUT
R01912,provider,2,February 2024,CO,"Staff juggle multiple jobs, and every disruption ripples through coverage. Staff and I are emotionally drained; burnout is spreading across the team. Coordinating staggered shifts with limited staff feels impossible.",staff juggle multiple jobs every disruption ripples through coverage staff i emotionally drained burnout spreading across team coordinating staggered shifts limited staff feels impossible,EMPLOYMENT_DISRUPTION
R01913,household,3,March 2024,WA,Food insecurity is creeping back—we rely on the pantry between paychecks.,food insecurity creeping back rely pantry between paychecks,FOOD_INSECURITY
R01914,household,3,March 2024,MA,"We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience. My split shift schedule never aligns with the center's hours, so coverage falls apart.",have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience my split shift schedule never aligns center s hours so coverage falls apart,CHILDCARE_ACCESS
R01914,household,3,March 2024,MA,"We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience. My split shift schedule never aligns with the center's hours, so coverage falls apart.",have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience my split shift schedule never aligns center s hours so coverage falls apart,EMPLOYMENT_DISRUPTION
R01914,household,3,March 2024,MA,"We have been on a childcare waitlist for months after our center closed. I miss work every time care falls through, and my employer is losing patience. My split shift schedule never aligns with the center's hours, so coverage falls apart.",have been childcare waitlist months after our center closed i miss work every time care falls through my employer losing patience my split shift schedule never aligns center s hours so coverage falls apart,SCHEDULING_CONSTRAINTS
R01915,household,2,February 2024,TX,My hours were cut after too many schedule changes driven by childcare gaps. We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed.,my hours were cut after too many schedule changes driven childcare gaps stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed,AFFORDABILITY
R01915,household,2,February 2024,TX,My hours were cut after too many schedule changes driven by childcare gaps. We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed.,my hours were cut after too many schedule changes driven childcare gaps stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed,CHILDCARE_ACCESS
R01915,household,2,February 2024,TX,My hours were cut after too many schedule changes driven by childcare gaps. We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed.,my hours were cut after too many schedule changes driven childcare gaps stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed,FOOD_INSECURITY
R01915,household,2,February 2024,TX,My hours were cut after too many schedule changes driven by childcare gaps. We stretch groceries and sometimes skip meals so tuition can stay current. We have been on a childcare waitlist for months after our center closed.,my hours were cut after too many schedule changes driven childcare gaps stretch groceries sometimes skip meals so tuition can stay current have been childcare waitlist months after our center closed,SCHEDULING_CONSTRAINTS
R01916,household,3,March 2024,GA,"Weekend work is non-negotiable, but there is no evening care anywhere nearby. No slots open when my shifts change, so reliable childcare access feels impossible.",weekend work non negotiable but there no evening care anywhere nearby no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R01916,household,3,March 2024,GA,"Weekend work is non-negotiable, but there is no evening care anywhere nearby. No slots open when my shifts change, so reliable childcare access feels impossible.",weekend work non negotiable but there no evening care anywhere nearby no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R01916,household,3,March 2024,GA,"Weekend work is non-negotiable, but there is no evening care anywhere nearby. No slots open when my shifts change, so reliable childcare access feels impossible.",weekend work non negotiable but there no evening care anywhere nearby no slots open when my shifts change so reliable childcare access feels impossible,SCHEDULING_CONSTRAINTS
R01917,household,2,February 2024,AL,"The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping. Childcare remains unaffordable, forcing us to take turns missing work.",stress juggling work caregiving overwhelming my mental health keeps slipping childcare remains unaffordable forcing us take turns missing work,AFFORDABILITY
R01917,household,2,February 2024,AL,"The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping. Childcare remains unaffordable, forcing us to take turns missing work.",stress juggling work caregiving overwhelming my mental health keeps slipping childcare remains unaffordable forcing us take turns missing work,STRESS_BURNOUT
R01918,household,1,January 2024,NY,"Childcare remains unaffordable, forcing us to take turns missing work. My split shift schedule never aligns with the center's hours, so coverage falls apart.",childcare remains unaffordable forcing us take turns missing work my split shift schedule never aligns center s hours so coverage falls apart,AFFORDABILITY
R01918,household,1,January 2024,NY,"Childcare remains unaffordable, forcing us to take turns missing work. My split shift schedule never aligns with the center's hours, so coverage falls apart.",childcare remains unaffordable forcing us take turns missing work my split shift schedule never aligns center s hours so coverage falls apart,EMPLOYMENT_DISRUPTION
R01918,household,1,January 2024,NY,"Childcare remains unaffordable, forcing us to take turns missing work. My split shift schedule never aligns with the center's hours, so coverage falls apart.",childcare remains unaffordable forcing us take turns missing work my split shift schedule never aligns center s hours so coverage falls apart,SCHEDULING_CONSTRAINTS
R01919,household,3,March 2024,NY,Food insecurity is creeping back—we rely on the pantry between paychecks.,food insecurity creeping back rely pantry between paychecks,FOOD_INSECURITY
R01920,household,2,February 2024,NJ,Short staffing means inconsistent caregivers and unpredictable schedules for us. Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve. Employment keeps getting disrupted when I have to leave early for pickups.,short staffing means inconsistent caregivers unpredictable schedules us coordinating schedules my partner provider weekly puzzle rarely solve employment keeps getting disrupted when i have leave early pickups,EMPLOYMENT_DISRUPTION
R01920,household,2,February 2024,NJ,Short staffing means inconsistent caregivers and unpredictable schedules for us. Coordinating schedules with my partner and the provider is a weekly puzzle we rarely solve. Employment keeps getting disrupted when I have to leave early for pickups.,short staffing means inconsistent caregivers unpredictable schedules us coordinating schedules my partner provider weekly puzzle rarely solve employment keeps getting disrupted when i have leave early pickups,SCHEDULING_CONSTRAINTS
R01921,household,3,March 2024,NJ,"My split shift schedule never aligns with the center's hours, so coverage falls apart. No slots open when my shifts change, so reliable childcare access feels impossible.",my split shift schedule never aligns center s hours so coverage falls apart no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R01921,household,3,March 2024,NJ,"My split shift schedule never aligns with the center's hours, so coverage falls apart. No slots open when my shifts change, so reliable childcare access feels impossible.",my split shift schedule never aligns center s hours so coverage falls apart no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R01921,household,3,March 2024,NJ,"My split shift schedule never aligns with the center's hours, so coverage falls apart. No slots open when my shifts change, so reliable childcare access feels impossible.",my split shift schedule never aligns center s hours so coverage falls apart no slots open when my shifts change so reliable childcare access feels impossible,SCHEDULING_CONSTRAINTS
R01922,household,1,January 2024,PA,"Employment keeps getting disrupted when I have to leave early for pickups. The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping. Our center says classrooms merge because of staff shortages, leaving fewer hours.",employment keeps getting disrupted when i have leave early pickups stress juggling work caregiving overwhelming my mental health keeps slipping our center says classrooms merge because staff shortages leaving fewer hours,EMPLOYMENT_DISRUPTION
R01922,household,1,January 2024,PA,"Employment keeps getting disrupted when I have to leave early for pickups. The stress of juggling work and caregiving is overwhelming and my mental health keeps slipping. Our center says classrooms merge because of staff shortages, leaving fewer hours.",employment keeps getting disrupted when i have leave early pickups stress juggling work caregiving overwhelming my mental health keeps slipping our center says classrooms merge because staff shortages leaving fewer hours,STRESS_BURNOUT
R01923,provider,3,March 2024,TX,"Affordability pressures mean delays in payments and tighter margins for the program. Assistants quit when schedules change, so my employment feels precarious too.",affordability pressures mean delays payments tighter margins program assistants quit when schedules change so my employment feels precarious too,AFFORDABILITY
R01923,provider,3,March 2024,TX,"Affordability pressures mean delays in payments and tighter margins for the program. Assistants quit when schedules change, so my employment feels precarious too.",affordability pressures mean delays payments tighter margins program assistants quit when schedules change so my employment feels precarious too,EMPLOYMENT_DISRUPTION
R01923,provider,3,March 2024,TX,"Affordability pressures mean delays in payments and tighter margins for the program. Assistants quit when schedules change, so my employment feels precarious too.",affordability pressures mean delays payments tighter margins program assistants quit when schedules change so my employment feels precarious too,SCHEDULING_CONSTRAINTS
R01924,household,1,January 2024,NJ,Short staffing means inconsistent caregivers and unpredictable schedules for us. Employment keeps getting disrupted when I have to leave early for pickups.,short staffing means inconsistent caregivers unpredictable schedules us employment keeps getting disrupted when i have leave early pickups,EMPLOYMENT_DISRUPTION
R01924,household,1,January 2024,NJ,Short staffing means inconsistent caregivers and unpredictable schedules for us. Employment keeps getting disrupted when I have to leave early for pickups.,short staffing means inconsistent caregivers unpredictable schedules us employment keeps getting disrupted when i have leave early pickups,SCHEDULING_CONSTRAINTS
R01925,provider,2,February 2024,CO,"Staff and I are emotionally drained; burnout is spreading across the team. Open positions stay vacant, forcing us to cap enrollment and reduce hours. Affordability pressures mean delays in payments and tighter margins for the program.",staff i emotionally drained burnout spreading across team open positions stay vacant forcing us cap enrollment reduce hours affordability pressures mean delays payments tighter margins program,AFFORDABILITY
R01926,household,1,January 2024,NJ,"Childcare remains unaffordable, forcing us to take turns missing work.",childcare remains unaffordable forcing us take turns missing work,AFFORDABILITY
R01927,household,3,March 2024,PA,"My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute. Weekend work is non-negotiable, but there is no evening care anywhere nearby.",my partner i exhausted constantly anxious about childcare collapsing last minute weekend work non negotiable but there no evening care anywhere nearby,SCHEDULING_CONSTRAINTS
R01927,household,3,March 2024,PA,"My partner and I are exhausted, constantly anxious about childcare collapsing at the last minute. Weekend work is non-negotiable, but there is no evening care anywhere nearby.",my partner i exhausted constantly anxious about childcare collapsing last minute weekend work non negotiable but there no evening care anywhere nearby,STRESS_BURNOUT
R01928,household,1,January 2024,OH,We stretch groceries and sometimes skip meals so tuition can stay current.,stretch groceries sometimes skip meals so tuition can stay current,AFFORDABILITY
R01928,household,1,January 2024,OH,We stretch groceries and sometimes skip meals so tuition can stay current.,stretch groceries sometimes skip meals so tuition can stay current,FOOD_INSECURITY
R01929,provider,3,March 2024,NJ,"I field calls daily from parents desperate for openings we just do not have. Food budgets for the program are maxed out while families ask for extra meals. Open positions stay vacant, forcing us to cap enrollment and reduce hours.",i field calls daily parents desperate openings just do not have food budgets program maxed out while families ask extra meals open positions stay vacant forcing us cap enrollment reduce hours,FOOD_INSECURITY
R01931,household,3,March 2024,AZ,"Finding after-school care is a battle every semester, and options keep shrinking.",finding after school care battle every semester options keep shrinking,CHILDCARE_ACCESS
R01932,household,1,January 2024,NJ,We stretch groceries and sometimes skip meals so tuition can stay current.,stretch groceries sometimes skip meals so tuition can stay current,AFFORDABILITY
R01932,household,1,January 2024,NJ,We stretch groceries and sometimes skip meals so tuition can stay current.,stretch groceries sometimes skip meals so tuition can stay current,FOOD_INSECURITY
R01933,provider,1,January 2024,PA,"No substitutes are available, so I cover multiple classrooms daily. Families tell me they face food insecurity, and we set up snack pantries in the classroom. Scheduling constraints force us to close early when multiple people call out.",no substitutes available so i cover multiple classrooms daily families tell me they face food insecurity set up snack pantries classroom scheduling constraints force us close early when multiple people call out,FOOD_INSECURITY
