respondent_id,frame,wave,AFFORDABILITY,CHILDCARE_ACCESS,EMPLOYMENT_DISRUPTION,FOOD_INSECURITY,PROVIDER_STAFF_SHORTAGE,SCHEDULING_CONSTRAINTS,STRESS_BURNOUT,stress_score,food_insecurity,employment_disruption,provider_closure_risk,closure_risk_high
R01026,household,3,False,False,False,False,False,False,False,15.813370486413232,0,0,0.0,0
R01027,household,2,True,False,True,True,False,True,False,6.797971036389149,1,1,0.0,0
R01028,household,2,False,True,False,False,False,True,False,20.046240369656616,0,0,0.0,0
R01029,household,1,False,False,False,False,False,False,True,24.290303889313012,0,0,0.0,0
R01030,household,2,False,True,True,False,False,True,False,24.3868887207547,1,1,0.0,0
R01031,household,1,True,True,True,True,False,True,False,28.287672717190276,0,1,0.0,0
R01032,provider,1,False,False,True,False,False,False,False,19.216650289514202,0,0,1.0,0
R01033,household,3,True,False,False,True,False,True,False,18.249877099317263,0,0,0.0,0
R01034,provider,2,False,False,True,False,False,True,True,31.572502651812933,0,0,1.0,0
R01035,household,2,False,True,True,False,False,True,False,17.846391010156875,0,1,0.0,0
R01036,household,1,True,False,True,True,False,False,False,17.991644091339907,1,1,0.0,0
R01037,provider,1,False,False,False,True,False,False,False,23.916817901764606,0,0,1.0,0
R01038,household,2,True,True,True,True,False,False,True,22.461604718931518,1,1,0.0,0
R01039,provider,2,True,False,False,False,False,False,False,22.834071835455006,0,0,0.0,0
R01040,provider,3,False,False,False,False,False,False,False,22.064408212153815,1,0,1.0,0
R01041,household,3,True,False,False,True,False,False,False,12.27124909721507,1,0,0.0,0
R01042,household,3,False,True,False,False,False,True,True,32.78100854788655,0,0,0.0,0
R01043,provider,3,True,False,False,False,False,False,False,22.19139807222903,0,0,1.0,0
R01044,provider,2,False,False,False,False,False,False,False,18.611555324235944,0,0,1.0,0
R01045,household,3,False,False,True,False,False,True,False,13.298961708218226,0,1,0.0,0
R01046,household,2,True,False,False,False,False,False,False,12.84476388854658,1,0,0.0,0
R01047,household,3,False,True,False,True,False,False,False,14.774024538581866,1,0,0.0,0
R01048,provider,3,False,False,True,True,False,False,False,21.25556677975176,1,0,1.0,0
R01049,household,3,False,False,True,False,False,True,True,24.041215712930374,0,0,0.0,0
R01050,household,3,False,False,True,False,False,False,True,31.472192436249287,0,1,0.0,0
R01051,household,1,False,False,False,False,False,True,True,22.96038488376497,0,1,0.0,0
R01052,household,1,False,False,False,False,False,True,False,18.923811589550386,0,0,0.0,0
R01053,household,3,True,False,True,True,False,True,False,21.75304060875665,1,1,0.0,0
R01054,household,3,False,False,False,False,False,True,False,33.940068395152274,0,0,0.0,0
R01055,provider,2,True,False,False,False,False,False,False,9.736106066877795,0,0,1.0,0
R01056,household,3,True,False,False,True,False,False,True,32.55543394501891,1,0,0.0,0
R01057,household,2,True,False,False,True,False,True,False,20.626292436252637,1,0,0.0,0
R01058,provider,3,False,False,False,False,False,False,False,20.46703150809578,0,0,1.0,0
R01059,household,2,True,False,True,True,False,False,True,25.36639200080682,0,0,0.0,0
R01060,provider,2,True,False,False,False,False,True,False,22.702768405156924,0,0,1.0,0
R01061,household,1,False,True,True,False,False,False,False,17.077889373827894,0,1,0.0,0
R01062,provider,2,False,False,True,True,False,True,True,37.92457308114368,0,0,1.0,0
R01063,household,3,False,False,True,False,False,False,True,28.204791286762607,0,0,0.0,0
R01064,household,3,False,True,False,False,False,False,False,24.793407433075487,0,1,0.0,0
R01065,household,2,False,False,True,False,False,True,False,15.838516806001811,0,1,0.0,0
R01066,household,1,False,True,False,False,False,False,False,17.638488921592277,0,0,0.0,0
R01067,household,1,False,False,False,False,False,True,False,11.449120746041352,1,0,0.0,0
R01068,household,1,False,False,True,False,False,False,False,20.73014232208512,0,0,0.0,0
R01069,provider,1,True,False,False,False,False,False,True,38.82417839327725,0,0,1.0,0
R01070,provider,3,False,False,False,False,False,False,False,17.535862921074877,1,0,0.0,0
R01071,household,3,False,False,False,False,False,True,False,18.34052088326039,0,0,0.0,0
R01072,household,2,True,False,True,False,False,True,True,21.678955831086675,0,1,0.0,0
R01073,provider,3,True,False,False,False,False,False,False,16.62424407868615,0,0,0.0,0
R01074,provider,2,False,False,False,False,True,False,False,8.443234441670834,0,0,2.0,1
R01075,provider,1,False,False,False,False,False,False,False,12.522732079687037,0,0,1.0,0
R01076,household,1,False,True,False,False,False,False,False,19.360716276654813,1,1,0.0,0
R01077,provider,2,False,False,True,False,False,True,False,28.329498016741866,0,0,1.0,0
R01078,provider,1,False,False,False,False,True,False,False,34.85526516737702,0,0,1.0,0
R01079,household,1,True,True,False,False,False,False,False,14.480489489574596,0,0,0.0,0
R01080,household,3,False,False,True,False,False,True,False,27.92626932701959,0,0,0.0,0
R01081,household,1,True,False,False,True,False,True,False,20.4784663593907,1,0,0.0,0
R01082,household,3,False,True,True,False,False,False,True,22.874908169645664,0,1,0.0,0
R01083,provider,2,False,False,False,False,False,True,False,22.695277086681003,1,0,1.0,0
R01084,household,1,False,False,True,False,False,True,False,20.150680116529426,0,1,0.0,0
R01085,household,1,False,False,True,True,False,False,False,18.66237435367331,0,1,0.0,0
R01086,household,1,True,False,False,False,False,True,False,18.854732722861506,0,0,0.0,0
R01087,household,3,False,False,True,False,False,True,False,10.635503703971887,0,1,0.0,0
R01088,household,2,False,False,False,False,False,True,False,10.004299993253579,0,0,0.0,0
R01089,provider,3,True,False,True,False,False,True,False,22.483229881374506,1,0,2.0,1
R01090,household,2,True,False,True,False,False,False,False,16.339799459485718,0,1,0.0,0
R01091,provider,2,True,False,False,True,False,True,False,16.728136101184827,1,0,1.0,0
R01092,household,3,False,False,False,False,False,False,True,24.720910319615676,0,0,0.0,0
R01093,provider,1,False,False,False,False,False,True,True,33.304139066302014,0,0,1.0,0
R01094,household,3,True,False,True,True,False,True,False,21.081013669151513,1,0,0.0,0
R01095,provider,2,False,False,False,False,False,False,False,14.063670380154196,1,0,1.0,0
R01096,household,1,False,False,False,True,False,False,True,31.090215683054243,1,1,0.0,0
R01097,household,2,False,False,True,False,False,True,False,30.550818642716184,0,1,0.0,0
R01098,household,1,False,False,False,False,False,True,True,31.9661988439425,0,0,0.0,0
R01099,household,2,False,False,False,True,False,False,False,23.84198106806454,1,1,0.0,0
R01100,household,1,False,True,True,False,False,True,False,26.42967273490617,0,1,0.0,0
R01101,household,3,False,False,False,False,False,True,True,31.87080677408206,0,0,0.0,0
R01102,household,3,False,True,False,False,False,False,False,21.68459506267574,1,0,0.0,0
R01103,provider,3,True,False,True,False,False,False,False,21.5900822824493,0,0,1.0,0
R01104,household,2,True,False,True,False,False,False,False,21.117963440079016,0,0,0.0,0
R01105,provider,2,False,False,True,False,False,True,False,13.452533617118613,1,0,1.0,0
R01106,provider,2,False,False,False,True,False,False,False,22.204338941157516,0,0,1.0,0
R01107,provider,2,False,False,False,False,True,False,False,9.865116173240676,0,0,2.0,1
R01108,provider,2,False,False,False,False,False,True,True,23.116098299162754,0,0,1.0,0
R01109,household,1,False,True,True,True,False,True,False,27.561313867393526,0,1,0.0,0
R01110,household,2,False,False,True,False,False,True,False,25.65011074769444,1,0,0.0,0
R01111,household,2,True,False,False,False,False,True,False,28.736394800031952,0,0,0.0,0
R01112,household,1,False,False,False,False,False,False,True,26.800918530871634,0,0,0.0,0
R01113,household,2,False,False,False,False,False,False,False,11.086506952339395,0,0,0.0,0
R01114,household,2,True,False,True,True,False,True,False,19.352732231371018,1,1,0.0,0
R01115,household,1,True,False,False,True,False,False,True,27.186769305516172,1,0,0.0,0
R01116,household,2,True,False,False,False,False,False,False,18.473932298040058,1,1,0.0,0
R01117,provider,2,False,False,False,False,False,False,True,31.4685811721265,0,0,2.0,1
R01118,provider,2,False,True,True,False,False,False,False,15.832377449979326,0,0,1.0,0
R01119,household,3,False,False,True,False,False,True,False,21.404408967648827,0,1,0.0,0
R01120,household,1,True,False,False,True,False,True,False,14.72222333562748,1,0,0.0,0
R01121,household,3,True,False,False,False,False,False,False,20.70190366826288,0,0,0.0,0
R01122,household,2,True,False,False,True,False,True,False,18.59602265236407,0,0,0.0,0
R01123,household,2,False,False,True,False,False,False,True,22.87642493931092,0,1,0.0,0
R01124,household,2,False,False,False,False,False,True,False,18.50212680346933,0,0,0.0,0
R01125,household,2,True,False,False,True,False,False,True,25.380234063556394,1,0,0.0,0
R01126,household,3,False,False,True,False,False,False,False,16.379069223977424,0,0,0.0,0
R01127,household,2,True,False,False,False,False,False,True,36.542681261151145,1,1,0.0,0
R01128,household,2,False,False,False,False,False,False,True,26.235106776597522,0,0,0.0,0
R01129,household,2,False,False,True,False,False,True,True,25.347759795215417,0,1,0.0,0
R01130,provider,2,False,False,True,False,False,False,False,5.41529425433915,0,0,1.0,0
R01131,provider,1,True,False,True,False,False,True,False,13.698158070512887,0,0,0.0,0
R01132,provider,1,False,False,False,False,False,True,True,25.09412613031404,0,0,1.0,0
R01133,provider,3,False,False,True,False,False,False,True,21.988548140925836,1,0,1.0,0
R01134,household,1,False,True,True,False,False,False,False,26.290245560266783,1,1,0.0,0
R01135,provider,2,False,False,False,False,False,False,False,17.01037334762269,0,0,1.0,0
R01136,household,1,False,True,False,False,False,False,False,25.730665495909513,0,0,0.0,0
R01137,provider,2,True,False,False,False,False,False,False,18.370227804302207,1,0,2.0,1
R01138,household,2,False,True,True,False,False,False,False,18.22336701852946,0,1,0.0,0
R01139,household,1,False,True,False,False,False,False,True,26.542089022179667,0,1,0.0,0
R01140,provider,1,False,False,False,False,False,False,False,18.022777509728755,0,0,0.0,0
R01141,household,2,False,False,True,False,False,False,False,28.312770018299155,0,0,0.0,0
R01142,household,1,False,False,False,False,False,False,False,4.08233563949269,0,0,0.0,0
R01143,household,3,False,True,False,False,False,False,False,5.990725533367927,0,1,0.0,0
R01144,household,1,False,False,False,False,False,False,False,14.740975013663316,0,0,0.0,0
R01145,provider,3,False,False,True,False,False,True,False,18.405361534997734,0,0,1.0,0
R01146,provider,3,True,False,True,False,False,False,True,30.88527766870468,1,0,1.0,0
R01147,provider,2,False,False,False,False,False,False,False,20.83852318816485,1,0,1.0,0
R01148,provider,1,False,False,False,True,False,False,False,15.694524522716579,0,0,1.0,0
R01149,provider,2,True,False,False,False,False,False,True,35.66770185368581,1,0,1.0,0
R01150,household,1,True,False,False,False,False,True,False,24.877156161688465,0,1,0.0,0
R01151,household,3,True,True,True,False,False,False,False,19.104346987629395,0,1,0.0,0
R01152,household,1,False,True,True,False,False,False,False,23.77594543492105,0,0,0.0,0
R01153,household,1,True,False,False,False,False,False,False,19.635871580592774,0,0,0.0,0
R01154,household,1,False,True,False,False,False,False,False,14.631101839302698,0,0,0.0,0
R01155,household,3,False,False,True,False,False,True,False,24.84837942864551,1,0,0.0,0
R01156,provider,1,False,False,True,False,False,False,False,18.663678735472065,0,0,1.0,0
R01157,provider,1,False,False,False,False,False,False,False,18.00803908052692,0,0,1.0,0
R01158,household,1,False,False,False,False,False,True,True,36.80569823730267,0,0,0.0,0
R01159,provider,3,True,False,True,False,False,False,False,3.294767228759481,0,0,1.0,0
R01160,household,1,False,True,True,False,False,True,False,9.376651666922054,0,1,0.0,0
R01161,household,2,False,False,False,True,False,True,False,12.824336643114702,1,1,0.0,0
R01162,household,2,True,False,False,False,False,False,False,15.820436114587167,0,0,0.0,0
R01163,household,2,False,False,True,False,False,False,False,16.47235098140382,0,1,0.0,0
R01164,household,1,True,False,False,True,False,True,False,11.132833751124867,1,0,0.0,0
R01165,household,1,False,False,True,False,False,True,False,13.183876749391468,1,1,0.0,0
R01166,provider,3,True,False,False,False,False,False,False,12.83494992885858,1,0,1.0,0
R01167,provider,3,False,True,False,False,False,False,False,32.74454455245535,0,0,1.0,0
R01168,household,2,False,True,True,False,False,True,False,29.710989799702375,0,1,0.0,0
R01169,provider,3,False,True,False,False,False,False,False,15.529503493892104,0,0,1.0,0
R01170,household,1,False,True,True,False,False,False,False,15.818500258159206,0,1,0.0,0
R01171,provider,3,False,False,False,False,False,True,True,23.959591507785213,0,0,2.0,1
R01172,household,2,False,False,False,False,False,True,False,8.45917498202737,0,0,0.0,0
R01173,household,2,False,False,False,True,False,True,False,18.866759505894937,0,0,0.0,0
R01174,household,3,False,False,False,False,False,False,False,12.012888100535847,0,0,0.0,0
R01175,household,1,False,False,False,False,False,True,False,21.550662709367682,0,0,0.0,0
R01176,provider,2,False,False,False,False,False,False,False,8.398764905739135,0,0,2.0,1
R01177,household,2,False,False,False,False,False,True,False,17.54378308020096,1,0,0.0,0
R01178,household,3,False,True,True,False,False,False,True,27.24600223182705,0,0,0.0,0
R01179,household,2,True,False,True,False,False,False,True,29.45147678700196,0,0,0.0,0
R01180,household,2,False,False,True,False,False,False,False,20.504831752452088,0,1,0.0,0
R01181,household,2,True,False,False,True,False,True,False,11.408020970883955,1,0,0.0,0
R01182,provider,2,True,False,False,False,False,False,False,23.128114380813372,0,0,1.0,0
R01183,household,2,False,False,True,False,False,True,False,15.138415567275144,0,0,0.0,0
R01184,household,2,False,False,True,False,False,False,True,30.926982050189665,0,1,0.0,0
R01185,household,2,False,False,True,False,False,False,False,17.93616794029084,0,1,0.0,0
R01186,provider,2,False,False,False,False,False,False,True,15.005790450768588,0,0,1.0,0
R01187,household,1,False,True,True,False,False,False,False,16.10281377251287,0,0,0.0,0
R01188,provider,1,True,False,False,False,False,False,False,20.192182452382607,0,0,1.0,0
R01189,household,1,False,False,True,False,False,False,False,21.677792282847594,0,1,0.0,0
R01190,household,2,False,False,False,False,False,True,False,18.109263721026903,0,0,0.0,0
R01191,household,2,False,True,True,False,False,False,False,27.190673343606317,0,0,0.0,0
R01192,household,3,False,False,False,True,False,False,False,24.045064625919352,0,0,0.0,0
R01193,household,2,False,False,True,False,False,False,True,24.632582974051495,0,1,0.0,0
R01194,provider,1,False,False,False,True,False,False,False,22.500730872821666,1,0,1.0,0
R01195,household,2,False,False,False,False,False,True,False,33.015368811765356,1,0,0.0,0
R01196,household,1,True,False,True,False,False,False,False,29.762907604698164,0,1,0.0,0
R01197,provider,3,False,False,True,False,True,False,True,16.028441240237996,0,0,2.0,1
R01198,household,1,False,False,False,False,False,False,False,12.440801333057095,0,1,0.0,0
R01199,provider,3,False,False,False,False,False,False,False,26.909512720403107,0,0,1.0,0
R01200,provider,1,False,False,False,False,True,False,False,11.650313694974177,0,0,3.0,1
R01201,household,3,True,False,True,False,False,False,False,10.064753200249926,0,1,0.0,0
R01202,household,2,False,True,True,False,False,False,True,25.409826844418667,0,1,0.0,0
R01203,provider,3,True,True,False,False,False,False,False,20.521360256847515,0,0,1.0,0
R01204,household,2,False,False,True,False,False,True,False,18.197421071213085,0,1,0.0,0
R01205,provider,2,False,False,False,False,False,False,True,22.954549059820845,0,0,1.0,0
R01206,household,2,False,True,False,False,False,False,False,13.954725229652947,0,1,0.0,0
R01207,household,1,False,False,False,False,False,True,True,23.2156932326485,0,0,0.0,0
R01208,provider,1,True,False,False,False,False,False,False,12.722942228046344,0,0,1.0,0
R01209,household,3,False,False,True,False,False,True,False,33.29589539081207,0,1,0.0,0
R01210,provider,3,False,False,False,False,False,True,False,20.449149117721895,0,0,2.0,1
R01211,household,1,True,False,True,True,False,False,True,31.402966459991674,1,1,0.0,0
R01212,provider,1,False,False,False,False,False,False,False,15.065535191286457,0,0,0.0,0
R01213,household,2,False,False,True,False,False,False,False,16.88425993688371,1,1,0.0,0
R01214,household,2,False,False,False,False,False,True,False,15.281648804167869,0,0,0.0,0
R01215,household,2,False,False,True,False,False,True,False,4.627179760623866,0,1,0.0,0
R01216,household,2,True,False,False,False,False,False,False,9.731944338912802,0,0,0.0,0
R01217,provider,3,False,False,True,False,False,False,False,7.136287920117631,0,0,1.0,0
R01218,household,2,False,False,False,False,False,True,True,18.114321461437648,0,0,0.0,0
R01219,household,2,False,True,False,False,False,True,True,26.18022005451963,0,0,0.0,0
R01220,household,2,True,False,False,True,False,True,False,28.551284078633707,0,0,0.0,0
R01221,household,2,False,False,True,False,False,False,True,28.58735252822681,0,0,0.0,0
R01222,provider,1,False,False,False,False,False,False,False,25.743382573927043,0,0,2.0,1
R01223,household,1,False,False,True,False,False,True,False,23.81973100819836,0,1,0.0,0
R01224,household,3,False,False,False,False,False,False,False,22.695352954290954,0,0,0.0,0
R01225,provider,3,False,False,False,False,False,False,False,12.59461802817255,0,0,1.0,0
R01226,provider,2,False,False,True,False,False,False,True,27.959748109696065,1,0,1.0,0
R01227,household,2,True,False,True,False,False,True,False,24.42121022912623,1,0,0.0,0
R01228,provider,1,False,False,False,False,False,False,False,14.540116246597842,0,0,1.0,0
R01229,household,1,False,False,False,False,False,True,False,23.724386600583205,0,1,0.0,0
R01230,provider,2,False,False,False,False,False,False,False,21.397126551449,0,0,1.0,0
R01231,household,1,True,False,False,False,False,False,False,14.702684273219504,0,0,0.0,0
R01232,provider,1,True,False,False,True,False,False,False,11.26338940637403,1,0,1.0,0
R01233,household,3,False,True,False,False,False,False,False,10.895230008610366,0,0,0.0,0
R01234,household,3,True,False,False,True,False,False,False,18.51903325152877,0,0,0.0,0
R01235,household,3,False,False,True,True,False,False,False,19.962059212735888,0,0,0.0,0
R01236,household,3,True,False,False,False,False,False,False,13.244845017252512,0,0,0.0,0
R01237,household,2,False,True,True,False,False,False,True,28.35416706236233,0,1,0.0,0
R01238,provider,3,False,False,True,False,False,True,True,33.241631423686776,0,0,1.0,0
R01239,household,2,True,True,True,True,False,False,False,21.709144287991805,1,1,0.0,0
R01240,provider,2,True,False,False,False,True,False,False,27.31128072073493,0,0,2.0,1
R01241,household,2,True,False,False,False,False,True,False,28.51075152922333,0,0,0.0,0
R01242,household,1,False,False,False,True,False,False,False,11.992251403460735,1,0,0.0,0
R01243,household,3,False,True,False,False,False,True,False,30.890128376493355,0,0,0.0,0
R01244,household,1,False,False,False,True,False,False,True,23.330633346660164,0,0,0.0,0
R01245,provider,2,False,False,False,False,False,True,True,36.29443808718502,0,0,1.0,0
R01246,provider,1,False,False,False,False,False,False,False,18.407919756306534,0,0,1.0,0
R01247,household,3,False,True,True,False,False,False,True,21.839483772208748,0,1,0.0,0
R01248,household,3,True,False,False,False,False,False,False,7.153818841350404,0,0,0.0,0
R01249,household,3,True,False,True,True,False,False,False,16.970612938701912,1,0,0.0,0
R01250,provider,3,False,True,True,False,False,True,False,9.767776174084611,0,0,1.0,0
R01251,household,1,True,False,False,True,False,False,False,23.803795415056634,1,0,0.0,0
R01252,provider,1,False,False,True,True,False,True,False,30.52708291973552,0,0,1.0,0
R01253,household,1,True,True,False,True,False,False,False,13.21853406421986,1,0,0.0,0
R01254,household,2,False,False,True,False,False,False,False,19.811824455115627,0,1,0.0,0
R01255,household,3,True,False,False,True,False,False,False,13.647650867952148,1,0,0.0,0
R01256,household,3,False,False,True,False,False,True,False,14.97343141288369,0,0,0.0,0
R01257,provider,3,False,False,False,True,False,False,False,22.64696822319223,1,0,1.0,0
R01258,provider,1,True,False,False,False,False,False,False,17.768770428939526,0,0,1.0,0
R01259,provider,1,False,False,False,False,False,False,True,34.68475860321968,0,0,1.0,0
R01260,provider,1,False,False,False,True,False,False,False,15.106605127782474,0,0,1.0,0
R01261,provider,2,False,False,False,False,False,True,True,34.73411484751132,1,0,2.0,1
R01262,provider,1,False,False,False,True,False,False,True,24.400115823572776,1,0,1.0,0
R01263,household,2,False,False,False,False,False,True,False,25.271804298851492,0,0,0.0,0
R01264,provider,2,True,False,False,False,False,False,False,15.31705405602032,0,0,1.0,0
R01265,household,1,True,False,False,False,False,False,False,17.702646974690502,0,0,0.0,0
R01266,provider,2,False,False,False,False,True,False,True,26.097292362269844,0,0,2.0,1
R01267,provider,1,False,False,False,False,False,False,False,12.983657310925278,1,0,1.0,0
R01268,household,3,True,False,True,False,False,False,False,21.972489207490515,1,1,0.0,0
R01269,household,3,False,False,False,False,False,True,False,24.64213674331326,1,0,0.0,0
R01270,household,3,False,True,True,False,False,True,False,22.808203775642443,0,1,0.0,0
R01271,household,3,True,False,True,True,False,True,False,30.09429242564892,1,1,0.0,0
R01272,provider,1,True,False,False,False,False,False,True,34.043581444170165,1,0,1.0,0
R01273,provider,1,True,False,False,False,False,True,False,17.13101453628199,0,0,2.0,1
R01274,provider,3,True,False,False,False,True,False,False,20.23831391060507,0,0,2.0,1
R01275,provider,3,False,True,False,False,True,False,False,14.258395864450724,0,0,2.0,1
R01276,household,2,False,False,False,False,False,False,False,18.140131896687333,0,0,0.0,0
R01277,household,3,False,False,True,False,False,True,False,16.52481270972927,1,0,0.0,0
R01278,provider,3,True,False,False,False,False,False,False,27.72042185481631,1,0,1.0,0
R01279,household,2,False,True,True,False,False,False,True,26.649558202826366,1,1,0.0,0
R01280,household,3,False,False,True,False,False,False,False,16.691825231373468,0,1,0.0,0
R01281,provider,1,False,False,False,False,False,True,False,25.63585444840559,0,0,2.0,1
R01282,household,3,False,True,False,False,False,False,False,4.976307541227531,0,1,0.0,0
R01283,household,2,False,True,True,False,False,True,False,6.92057719366351,0,1,0.0,0
R01284,household,3,False,False,False,False,False,False,False,22.775031931318644,0,0,0.0,0
R01285,household,1,False,True,False,False,False,True,False,20.661241924879274,0,0,0.0,0
R01286,household,2,False,False,False,True,False,True,True,31.900221758213185,0,0,0.0,0
R01287,provider,1,True,False,False,True,False,False,False,10.041623380088708,1,0,2.0,1
R01288,provider,2,True,False,False,False,False,True,True,29.24152548518779,0,0,1.0,0
R01289,provider,2,True,False,False,False,True,False,False,30.02105646240805,0,0,2.0,1
R01290,provider,2,False,False,True,False,False,False,False,22.945197718775177,0,0,1.0,0
R01291,household,3,False,True,True,False,False,True,True,29.064259861928434,0,1,0.0,0
R01292,provider,3,True,False,False,False,False,False,False,15.365676539370373,0,0,2.0,1
R01293,household,1,False,False,False,False,False,False,True,22.64306602773221,0,0,0.0,0
R01294,provider,1,False,False,False,False,False,False,False,5.224812664799895,0,0,1.0,0
R01295,provider,1,True,False,False,False,False,True,False,21.648265336245878,0,0,1.0,0
R01296,provider,2,False,False,False,False,False,False,False,23.072898650891123,0,0,1.0,0
R01297,household,1,True,False,False,True,False,False,True,17.430728161049508,0,0,0.0,0
R01298,household,2,False,False,False,False,False,True,False,15.989412594522717,0,0,0.0,0
R01299,household,1,False,False,True,False,False,True,False,13.67477741272501,0,1,0.0,0
R01300,household,3,True,False,False,True,False,False,False,12.207892831147419,1,0,0.0,0
R01301,provider,2,True,False,True,False,True,True,False,19.55450108082024,1,0,2.0,1
R01302,provider,2,False,False,False,False,False,True,True,18.807667918401773,1,0,2.0,1
R01303,provider,2,False,True,True,False,False,True,False,24.67390703324504,1,0,0.0,0
R01304,household,1,False,True,False,False,False,False,False,22.523130419602094,0,0,0.0,0
R01305,household,3,False,False,True,False,False,False,False,16.493384471778526,0,1,0.0,0
R01306,household,1,True,False,True,True,False,False,True,12.147665893628439,1,1,0.0,0
R01307,provider,1,False,False,False,True,False,False,False,12.021488243985662,0,0,0.0,0
R01308,household,3,False,False,False,False,False,False,True,34.80544175325949,0,0,0.0,0
R01309,household,3,False,True,False,False,False,False,True,7.314102360452059,0,1,0.0,0
R01310,household,1,False,False,True,False,False,True,True,25.74012553585296,0,0,0.0,0
R01311,household,1,False,False,False,False,False,True,False,11.937540070528854,0,0,0.0,0
R01312,household,3,False,False,False,False,False,False,False,22.82742180950902,0,0,0.0,0
R01313,household,2,False,False,False,True,False,True,False,16.44124648849554,1,0,0.0,0
R01314,household,2,False,True,True,False,False,True,True,30.522896313878277,0,0,0.0,0
R01315,provider,1,False,False,True,False,False,True,False,23.36633256027386,1,0,1.0,0
R01316,provider,2,False,False,False,True,False,False,False,29.01735503838012,0,0,1.0,0
R01317,household,1,False,False,False,False,False,False,True,24.458906331865283,0,1,0.0,0
R01318,provider,2,True,False,False,False,True,False,False,20.256266217735668,1,0,3.0,1
R01319,provider,3,False,False,False,False,True,False,False,9.089667125235383,0,0,1.0,0
R01320,household,2,True,False,True,True,False,False,True,34.6902637415822,1,1,0.0,0
R01321,household,1,True,False,False,True,False,False,False,13.436946911571813,0,0,0.0,0
R01322,household,2,True,False,False,True,False,False,False,14.635475015473526,0,0,0.0,0
R01323,provider,1,False,True,False,False,False,False,False,17.866513230904737,0,0,1.0,0
R01324,provider,2,False,False,False,False,False,False,False,8.622693927960903,0,0,1.0,0
R01325,household,2,False,False,False,False,False,True,False,21.394318344633547,1,0,0.0,0
R01326,household,1,False,True,True,False,False,False,True,32.372609639901015,0,0,0.0,0
R01327,household,2,False,False,False,True,False,False,False,19.757602940983748,0,0,0.0,0
R01328,household,2,True,False,False,False,False,True,False,9.652327061854368,1,1,0.0,0
R01329,household,1,False,False,True,False,False,False,False,17.257144234022043,0,0,0.0,0
R01330,provider,2,False,False,False,True,False,False,False,22.452173417876942,1,0,1.0,0
R01331,household,2,False,True,True,False,False,False,False,6.732067404204553,0,1,0.0,0
R01332,household,1,False,False,False,False,False,True,False,13.95038355183295,0,0,0.0,0
R01333,provider,3,True,False,False,False,False,True,True,29.791858318053507,1,0,1.0,0
R01334,household,3,False,False,True,False,False,True,True,30.513176056131275,0,0,0.0,0
R01335,provider,1,True,False,True,False,False,True,False,23.57429600712858,1,0,2.0,1
R01336,provider,1,False,False,False,False,False,False,False,29.15696884573987,0,0,1.0,0
R01337,household,2,False,True,True,False,False,False,False,20.811316671037215,0,1,0.0,0
R01338,household,3,True,False,False,True,False,False,False,21.947328062599077,0,0,0.0,0
R01339,provider,2,False,False,False,True,False,False,False,34.26447316330996,0,0,2.0,1
R01340,household,3,False,False,True,False,False,True,False,19.848597021959783,0,0,0.0,0
R01341,household,1,True,False,True,True,False,True,False,15.400777452588066,1,1,0.0,0
R01342,provider,2,True,False,False,False,False,False,False,20.566778389482796,0,0,1.0,0
R01343,household,1,False,True,False,False,False,True,False,22.75518672101041,0,0,0.0,0
R01344,household,3,False,False,True,False,False,True,False,14.821463562523082,0,0,0.0,0
R01345,household,2,False,False,True,False,False,True,False,13.725219488765042,1,0,0.0,0
R01346,household,1,True,False,True,True,False,False,True,39.394332053786925,0,1,0.0,0
R01347,household,3,True,False,False,True,False,True,False,20.77461284413558,0,1,0.0,0
R01348,provider,1,False,True,False,False,False,False,False,13.606287711587546,0,0,1.0,0
R01349,household,2,False,False,True,False,False,False,True,32.57419091956334,0,0,0.0,0
R01350,household,2,False,True,True,False,False,True,False,19.315298009687446,0,1,0.0,0
R01351,household,3,False,True,False,False,False,True,False,17.917907970990587,0,0,0.0,0
R01352,household,3,False,False,False,False,False,False,False,21.37363723148696,0,0,0.0,0
R01353,household,1,False,True,False,False,False,False,False,10.248706390609861,0,0,0.0,0
R01354,household,1,False,False,False,False,False,True,False,21.288797379956094,0,0,0.0,0
R01355,household,3,False,False,False,False,False,False,False,29.477728846390512,1,0,0.0,0
R01356,household,1,True,False,False,True,False,True,False,23.66513247203504,0,0,0.0,0
R01357,provider,3,False,False,False,False,False,False,False,15.742727377299213,1,0,1.0,0
R01358,household,2,False,False,False,False,False,False,False,14.957368317430548,0,1,0.0,0
R01359,provider,2,False,False,False,True,False,False,False,15.537960159929344,1,0,1.0,0
R01360,household,1,False,False,True,False,False,True,False,18.34239407395828,1,1,0.0,0
R01361,household,2,True,False,True,False,False,False,True,23.62126993935983,1,1,0.0,0
R01362,household,2,False,False,True,False,False,False,False,23.4978686464474,0,0,0.0,0
R01363,household,3,True,False,False,False,False,True,True,19.95538853977233,0,1,0.0,0
R01364,household,1,False,False,True,True,False,True,False,24.848077828544252,1,0,0.0,0
R01365,household,2,True,False,True,False,False,False,False,15.721880849144632,0,1,0.0,0
R01366,household,3,False,False,False,False,False,False,False,20.261686714172235,0,0,0.0,0
R01367,household,1,False,False,True,False,False,True,False,12.688056960422262,1,0,0.0,0
R01368,household,1,True,False,True,True,False,False,True,33.405459743323604,1,1,0.0,0
